Unnamed: 0,year,ownershipd,perwt,age,sex,marstd,edattaind,occ
4330091,2019,100,6.5,67,1,400,221.0,5.0
4342300,2019,100,14.94,25,1,100,221.0,9.0
2275640,2019,100,15.96,53,2,200,221.0,99.0
5084469,2019,100,9.07,94,2,200,120.0,99.0
4020177,2019,100,23.17,58,2,400,321.0,7.0
2372079,2019,100,15.0,32,2,200,221.0,5.0
1243498,2019,100,3.74,29,2,200,400.0,2.0
503735,2019,100,8.65,23,2,200,311.0,7.0
1292795,2019,100,7.73,49,2,100,311.0,9.0
2080455,2019,100,10.93,50,2,200,311.0,9.0
1492684,2019,100,7.49,12,2,100,212.0,99.0
3776475,2019,100,11.36,1,1,100,0.0,99.0
5854390,2019,100,8.74,44,1,100,212.0,5.0
2822673,2019,100,14.93,71,1,400,221.0,99.0
4356080,2019,100,7.86,58,2,200,221.0,9.0
2189329,2019,100,15.03,62,2,400,212.0,9.0
5649522,2019,211,8.6,22,1,200,110.0,7.0
3834116,2019,100,9.5,21,1,100,311.0,99.0
5828172,2019,100,13.34,79,2,400,110.0,99.0
1379135,2019,100,5.11,68,2,400,400.0,7.0
1007027,2019,100,6.58,70,2,200,110.0,99.0
5231012,2019,100,8.17,3,1,100,0.0,99.0
2922680,2019,100,13.24,44,2,200,120.0,9.0
273423,2019,100,14.09,4,1,100,0.0,99.0
2466802,2019,100,10.12,72,1,200,120.0,99.0
3953059,2019,100,7.59,27,1,400,120.0,6.0
4093211,2019,100,7.6,28,1,200,400.0,2.0
4130893,2019,100,12.81,58,2,200,321.0,8.0
5758037,2019,100,13.83,26,2,200,120.0,9.0
4561215,2019,100,6.86,24,1,100,221.0,9.0
4494015,2019,100,4.6,9,1,100,120.0,99.0
1810489,2019,100,9.85,20,2,100,311.0,99.0
3554891,2019,100,7.98,30,1,200,221.0,6.0
4524388,2019,100,13.84,69,1,200,212.0,5.0
1861552,2019,100,7.92,11,2,100,120.0,99.0
4961735,2019,100,11.72,54,2,200,120.0,99.0
5110881,2019,100,9.21,32,2,330,110.0,6.0
3945766,2019,100,11.96,39,1,200,400.0,2.0
3524404,2019,100,10.34,57,1,200,110.0,8.0
2209586,2019,100,15.34,12,1,100,120.0,99.0
1314502,2019,100,9.78,57,1,200,400.0,2.0
1134722,2019,100,7.47,46,1,200,321.0,3.0
5738082,2019,100,8.6,31,2,400,321.0,8.0
5859898,2019,100,10.24,11,1,100,212.0,99.0
3930705,2019,100,11.19,70,1,400,221.0,7.0
2514662,2019,100,15.69,58,2,200,221.0,9.0
984087,2019,100,8.72,6,1,100,120.0,99.0
2646490,2019,100,9.94,1,2,100,0.0,99.0
968910,2019,100,6.65,66,1,330,212.0,9.0
692815,2019,100,9.03,24,2,200,400.0,5.0
4831788,2019,100,9.79,53,2,200,212.0,5.0
1526446,2019,100,7.08,3,2,100,0.0,99.0
482848,2019,100,14.54,9,1,100,120.0,99.0
4308003,2019,100,11.75,50,1,200,221.0,9.0
1338611,2019,100,5.97,62,2,200,110.0,5.0
5706806,2019,214,8.05,31,2,200,221.0,5.0
2866628,2019,214,9.24,36,1,200,221.0,9.0
693191,2019,100,6.11,39,2,200,212.0,9.0
132704,2019,100,25.27,30,2,200,311.0,99.0
2392418,2019,100,12.31,65,2,200,400.0,4.0
1870847,2019,100,12.28,5,1,100,110.0,99.0
5030517,2019,100,5.05,37,1,200,221.0,9.0
2645115,2019,100,16.08,69,1,200,221.0,9.0
1317985,2019,100,9.68,16,1,100,221.0,7.0
2958396,2019,100,12.33,38,2,200,221.0,9.0
4849674,2019,100,9.0,53,2,200,120.0,9.0
3028990,2019,100,7.45,46,1,330,212.0,7.0
406533,2019,100,11.05,2,2,100,0.0,99.0
4540781,2019,100,9.52,62,2,200,221.0,6.0
1106612,2019,100,6.47,44,1,200,110.0,9.0
5308045,2019,100,10.32,77,2,330,110.0,99.0
1022106,2019,100,4.6,45,2,200,400.0,2.0
4343620,2019,100,11.81,1,1,100,0.0,99.0
1653501,2019,100,23.12,28,2,400,311.0,9.0
4981667,2019,100,8.61,66,1,200,212.0,99.0
2239706,2019,100,10.47,26,1,330,221.0,99.0
4767828,2019,100,13.99,3,1,100,0.0,99.0
2771459,2019,100,13.3,57,1,330,311.0,5.0
178988,2019,100,19.89,11,2,100,120.0,99.0
918981,2019,100,7.31,16,1,100,120.0,9.0
1739101,2019,100,8.31,58,1,330,311.0,9.0
1155420,2019,100,8.28,84,1,400,120.0,99.0
1061368,2019,100,8.37,64,2,400,110.0,9.0
935271,2019,100,7.8,1,2,100,0.0,99.0
4333353,2019,100,5.33,33,1,200,212.0,9.0
5134229,2019,100,10.21,22,2,200,212.0,9.0
1276421,2019,100,6.45,24,1,200,221.0,9.0
5840407,2019,100,20.48,50,1,100,212.0,99.0
5826976,2019,100,10.39,20,2,200,221.0,4.0
5743155,2019,100,10.44,24,2,200,221.0,5.0
1074380,2019,100,7.21,35,1,200,221.0,9.0
259818,2019,100,17.53,58,1,200,221.0,99.0
3591198,2019,100,14.68,59,2,400,120.0,5.0
4118984,2019,100,13.48,77,1,200,221.0,8.0
330583,2019,100,12.33,61,1,200,311.0,99.0
5450672,2019,100,7.45,47,2,200,120.0,9.0
661257,2019,100,3.55,5,2,100,110.0,99.0
4312020,2019,100,14.84,20,2,100,221.0,99.0
3754179,2019,100,5.38,47,2,350,221.0,6.0
2690274,2019,100,7.29,38,1,200,311.0,9.0
2114170,2019,100,5.94,24,1,200,221.0,9.0
969249,2019,100,5.99,31,2,350,110.0,7.0
4224576,2019,100,8.39,45,2,200,212.0,9.0
1834536,2019,100,13.16,4,1,100,0.0,99.0
4518276,2019,100,6.39,51,1,200,120.0,7.0
5446288,2019,100,8.73,21,1,330,212.0,9.0
5688891,2019,100,7.2,61,2,200,120.0,99.0
2945667,2019,100,12.55,42,1,200,221.0,6.0
5841252,2019,100,18.38,53,1,100,212.0,99.0
1594847,2019,100,6.76,43,2,200,212.0,9.0
57391,2019,100,20.98,76,1,350,311.0,99.0
3915883,2019,100,9.34,46,2,200,221.0,9.0
3576261,2019,100,10.59,10,2,100,120.0,99.0
4146115,2019,211,16.39,24,2,100,120.0,4.0
3029802,2019,100,9.32,25,2,100,221.0,8.0
565966,2019,100,9.66,44,1,100,120.0,9.0
1005463,2019,100,4.55,0,1,100,0.0,99.0
5856127,2019,100,11.6,28,1,350,311.0,4.0
3921263,2019,100,10.76,75,2,200,120.0,99.0
259469,2019,214,24.49,29,2,200,400.0,4.0
2648510,2019,100,11.01,36,2,330,400.0,8.0
4978063,2019,100,7.72,8,1,100,120.0,99.0
1753561,2019,100,9.25,62,1,200,221.0,3.0
1496217,2019,100,12.55,61,1,200,321.0,8.0
4391378,2019,100,16.84,21,1,100,212.0,9.0
2356749,2019,100,13.46,36,1,200,221.0,8.0
862336,2019,100,6.94,11,1,100,120.0,99.0
5788721,2019,100,8.0,33,2,330,212.0,8.0
