Unnamed: 0,year,ownershipd,perwt,age,sex,marstd,edattaind,occ
386183,2011,100,20,32,2,210,212,998
271498,2011,100,20,28,1,100,400,999
413077,2011,100,20,53,1,100,311,32
218974,2011,100,20,84,1,400,400,24
207042,2011,100,20,50,2,400,311,51
355287,2011,100,20,70,2,100,212,34
295000,2011,100,20,28,1,332,212,71
293103,2011,100,20,43,2,350,311,998
289894,2011,100,20,65,1,400,400,13
336604,2011,100,20,38,1,210,322,83
203039,2011,100,20,41,2,100,311,998
271487,2011,100,20,43,2,332,212,33
178578,2011,100,20,61,1,400,400,33
6419,2011,100,20,73,1,210,212,72
155413,2011,100,20,39,2,210,322,73
375571,2011,100,20,26,2,100,322,75
474257,2011,100,20,65,1,100,311,83
421842,2011,100,20,61,1,350,311,31
484787,2011,0,20,31,1,100,400,1
50512,2011,100,20,73,2,100,311,998
370024,2011,100,20,61,2,210,311,998
385144,2011,100,20,86,1,350,400,26
425552,2011,100,20,60,2,100,311,31
165335,2011,100,20,47,2,400,400,43
212787,2011,100,20,27,1,332,400,26
228394,2011,100,20,57,2,400,400,33
295141,2011,100,20,55,1,400,212,53
170622,2011,100,20,63,2,210,311,52
410384,2011,100,20,57,1,350,212,21
104679,2011,100,20,49,1,100,311,61
332259,2011,100,20,27,1,100,311,83
493684,2011,100,20,39,2,100,400,92
317822,2011,100,20,28,1,210,212,96
414902,2011,100,20,70,2,350,212,999
125928,2011,100,20,87,1,210,311,26
288086,2011,100,20,75,1,100,212,93
388962,2011,100,20,45,1,350,212,62
143975,2011,100,20,27,1,100,322,13
393742,2011,100,20,46,2,350,311,44
121010,2011,100,20,42,2,210,311,34
483885,2011,100,20,33,2,100,212,73
217396,2011,100,20,55,1,210,212,93
321147,2011,100,20,54,1,100,311,34
144210,2011,100,20,55,2,350,311,999
32482,2011,100,20,51,2,100,212,75
350903,2011,100,20,30,2,100,322,32
277606,2011,100,20,29,2,350,311,92
109928,2011,100,20,26,2,210,400,44
199631,2011,100,20,40,2,332,311,43
149826,2011,100,20,46,2,100,322,91
299519,2011,100,20,37,1,332,311,52
180143,2011,0,20,67,1,350,212,43
474612,2011,100,20,39,1,100,400,23
151766,2011,100,20,66,2,100,212,53
182043,2011,100,20,30,1,100,311,31
469696,2011,100,20,12,1,100,212,999
380785,2011,100,20,46,2,350,311,24
348037,2011,100,20,73,2,350,212,998
361474,2011,100,20,76,2,100,400,21
449567,2011,0,20,60,2,350,110,91
84755,2011,100,20,68,1,400,311,83
105208,2011,0,20,77,1,400,311,43
406589,2011,100,20,66,2,350,311,12
439402,2011,100,20,17,1,100,212,999
473051,2011,100,20,48,2,332,311,81
468797,2011,100,20,54,1,350,400,25
181687,2011,100,20,47,1,400,311,83
281069,2011,100,20,42,2,350,400,21
408214,2011,100,20,56,2,400,311,14
253334,2011,100,20,69,1,210,311,94
54413,2011,100,20,48,2,350,311,82
247783,2011,100,20,80,2,210,400,13
447084,2011,100,20,40,2,350,311,93
64123,2011,100,20,87,2,100,212,82
12631,2011,100,20,27,2,350,311,54
34534,2011,100,20,46,1,400,322,35
421474,2011,100,20,89,2,400,212,44
44941,2011,100,20,36,1,100,400,35
274851,2011,0,20,67,1,350,120,999
480745,2011,100,20,41,1,350,400,23
266388,2011,100,20,24,1,100,311,43
264051,2011,100,20,77,2,400,311,26
253483,2011,100,20,81,2,350,400,33
252000,2011,100,20,23,1,100,322,52
390858,2011,100,20,29,2,100,311,92
